,last_fill_price_close,close_creation_date,qty_executed_close,last_fill_price_open,qty_executed_open,order_transaction_date,env,position_id,order_creation_date,average_fill_price_close,closing_order_id,close_transaction_date,order_id,option_symbol,underlying_symbol,average_fill_price_open,execution_strategy,close_reason,spread_position,average_fill_price_close_float,average_fill_price_open_float,pnlcoefficient,winloss
39,0.25,2024-04-25T15:04:42.786Z,27.0,0.1,27.0,2024-04-25T15:04:42.802Z,PROD_VAL,BA-CDBFC1D-2024-04-25T15-04,2024-04-25T15:04:42.786Z,0.25,11320339,2024-04-25T18:00:42.097Z,11315746,BA240426C00167500,BA,0.1,None,VCSell,1,0.25,0.1,0.15,W
40,0.03,2024-04-25T18:04:38.359Z,2.0,0.75,2.0,2024-04-25T18:04:38.383Z,PROD_VAL,XOM-CDBFC1D-2024-04-25T18-04,2024-04-25T18:04:38.359Z,0.03,11328656,2024-04-26T13:45:30.818Z,11320536,XOM240426C00122000,XOM,0.75,None,"Hit point of no confidence, sell.",0,0.03,0.75,-0.72,L
41,0.08,2024-04-25T14:04:46.065Z,12.0,0.34,12.0,2024-04-25T14:04:46.091Z,PROD_VAL,BA-CDBFC1D-2024-04-25T14-04,2024-04-25T14:04:46.065Z,0.08,11315065,2024-04-25T14:45:38.422Z,11313686,BA240426C00167500,BA,0.34,None,"Breached floor pct, sell. -0.010879643938925754 -0.00528633635368395",1,0.08,0.34,-0.26,L
42,0.22,2024-04-25T18:04:34.033Z,13.0,0.11,13.0,2024-04-25T18:04:34.053Z,PROD_VAL,BA-CDBFC1D-2024-04-25T18-04,2024-04-25T18:04:34.033Z,0.22,11323179,2024-04-25T19:30:43.774Z,11320512,BA240426C00170000,BA,0.11,None,VCSell,1,0.22,0.11,0.11,W
43,0.14,2024-04-25T18:04:32.697Z,7.0,0.23,7.0,2024-04-25T18:04:32.739Z,PROD_VAL,AAPL-CDBFC1D-2024-04-25T18-04,2024-04-25T18:04:32.697Z,0.14,11328527,2024-04-26T13:45:12.983Z,11320502,AAPL240426C00172500,AAPL,0.23,None,"Failed momentum gate, sell.",0,0.14,0.23,-0.09,L
44,0.01,2024-04-25T17:04:29.232Z,13.0,0.16,13.0,2024-04-25T17:04:29.249Z,PROD_VAL,SBUX-CDBFC1D-2024-04-25T17-04,2024-04-25T17:04:29.232Z,0.01,11328646,2024-04-26T13:45:28.522Z,11318796,SBUX240426C00089000,SBUX,0.16,None,"Failed momentum gate, sell.",0,0.01,0.16,-0.15,L
45,0.19,2024-04-25T18:04:36.815Z,12.0,0.19,12.0,2024-04-25T18:04:36.838Z,PROD_VAL,ORCL-CDBFC1D-2024-04-25T18-04,2024-04-25T18:04:36.815Z,0.19,11328710,2024-04-26T13:45:37.766Z,11320526,ORCL240426C00117000,ORCL,0.19,None,VCSell,1,0.19,0.19,0.0,W
46,0.06,2024-04-25T19:04:34.420Z,25.0,0.06,25.0,2024-04-25T19:04:34.435Z,PROD_VAL,DIS-CDBFC1D-2024-04-25T19-04,2024-04-25T19:04:34.420Z,0.06,11328619,2024-04-26T13:45:24.907Z,11322636,DIS240426C00115000,DIS,0.06,None,"Failed momentum gate, sell.",1,0.06,0.06,0.0,W
47,0.19,2024-04-29T15:02:16.588Z,11.0,0.26,11.0,2024-04-29T15:02:16.601Z,PROD_VAL,V-CDBFC1D-2024-04-29T15-02,2024-04-29T15:02:16.588Z,0.19,11355609,2024-04-29T19:15:51.313Z,11349958,V240503C00280000,V,0.26,None,"Breached floor pct, sell. -0.004873580065958168 -0.0039797999999999995",1,0.19,0.26,-0.07,L
48,0.03,2024-04-25T18:04:38.115Z,35.0,0.06,35.0,2024-04-25T18:04:38.141Z,PROD_VAL,V-CDBFC1D-2024-04-25T18-04,2024-04-25T18:04:38.115Z,0.03,11323581,2024-04-25T19:46:00.322Z,11320534,V240426C00282500,V,0.06,None,"Breached floor pct, sell. -0.0031736820151974034 -0.0028422493337939506",1,0.03,0.06,-0.03,L
49,0.24,2024-04-29T15:02:15.496Z,8.0,0.45,8.0,2024-04-29T15:02:15.514Z,PROD_VAL,DIS-CDBFC1D-2024-04-29T15-02,2024-04-29T15:02:15.496Z,0.24,11355927,2024-04-29T19:30:42.399Z,11349951,DIS240503C00115000,DIS,0.45,None,"Breached floor pct, sell. -0.004976892996800589 -0.0047034",1,0.24,0.45,-0.21000000000000002,L
50,0.46,2024-04-29T14:32:14.898Z,6.0,0.81,6.0,2024-04-29T14:32:14.913Z,PROD_VAL,DIS-CDBFC1D-2024-04-29T14-31,2024-04-29T14:32:14.898Z,0.46,11355951,2024-04-29T19:30:51.275Z,11348938,DIS240503C00114000,DIS,0.81,None,"Breached floor pct, sell. -0.005507194883638342 -0.0047034",0,0.46,0.81,-0.35000000000000003,L
51,0.12,2024-04-25T15:04:43.558Z,36.0,0.08,36.0,2024-04-25T15:04:43.689Z,PROD_VAL,NKE-CDBFC1D-2024-04-25T15-04,2024-04-25T15:04:43.558Z,0.12,11319901,2024-04-25T17:45:42.244Z,11315751,NKE240426C00095000,NKE,0.08,None,VCSell,0,0.12,0.08,0.039999999999999994,W
52,0.34,2024-04-25T15:04:45.133Z,12.0,0.11,12.0,2024-04-25T15:04:45.164Z,PROD_VAL,V-CDBFC1D-2024-04-25T15-04,2024-04-25T15:04:45.133Z,0.34,11317113,2024-04-25T16:00:40.742Z,11315761,V240426C00277500,V,0.11,None,VCSell,1,0.34,0.11,0.23000000000000004,W
53,1.26,2024-04-25T14:04:45.198Z,2.0,0.71,2.0,2024-04-25T14:04:45.280Z,PROD_VAL,AMZN-CDBFC1D-2024-04-25T14-04,2024-04-25T14:04:45.198Z,1.26,11323183,2024-04-25T19:30:44.457Z,11313681,AMZN240426C00175000,AMZN,0.71,None,VCSell,0,1.26,0.71,0.55,W
54,0.53,2024-04-29T17:02:12.270Z,3.0,0.66,3.0,2024-04-29T17:02:12.285Z,PROD_VAL,DIS-CDBFC1D-2024-04-29T17-02,2024-04-29T17:02:12.270Z,0.53,11355620,2024-04-29T19:15:53.843Z,11352851,DIS240503C00114000,DIS,0.66,None,"Breached floor pct, sell. -0.0048819456772589845 -0.0047034",0,0.53,0.66,-0.13,L
55,0.43,2024-04-25T15:04:44.526Z,8.0,0.3,8.0,2024-04-25T15:04:44.549Z,PROD_VAL,ORCL-CDBFC1D-2024-04-25T15-04,2024-04-25T15:04:44.526Z,0.43,11328753,2024-04-26T13:45:43.809Z,11315758,ORCL240426C00116000,ORCL,0.3,None,VCSell,1,0.43,0.3,0.13,W
56,0.02,2024-04-25T18:04:32.995Z,35.0,0.05,35.0,2024-04-25T18:04:33.010Z,PROD_VAL,AAPL-CDBFC1D-2024-04-25T18-04,2024-04-25T18:04:32.995Z,0.02,11328690,2024-04-26T13:45:35.367Z,11320504,AAPL240426C00175000,AAPL,0.05,None,"Failed momentum gate, sell.",1,0.02,0.05,-0.030000000000000002,L
57,0.29,2024-04-29T14:32:15.715Z,9.0,0.42,9.0,2024-04-29T14:32:15.734Z,PROD_VAL,XOM-CDBFC1D-2024-04-29T14-31,2024-04-29T14:32:15.715Z,0.29,11349765,2024-04-29T15:00:38.323Z,11348941,XOM240503C00122000,XOM,0.42,None,"Breached floor pct, sell. -0.0050175614651279 -0.00492048",1,0.29,0.42,-0.13,L
58,4.48,2024-04-25T14:04:46.305Z,1.0,2.19,1.0,2024-04-25T14:04:46.319Z,PROD_VAL,IWM-CDBFC1D-2024-04-25T14-04,2024-04-25T14:04:46.305Z,4.48,11330260,2024-04-26T14:30:37.216Z,11313688,IWM240501C00195000,IWM,2.19,None,"Hit exit target, sell.",0,4.48,2.19,2.2900000000000005,W
59,0.43,2024-04-25T18:04:36.554Z,5.0,0.39,5.0,2024-04-25T18:04:36.570Z,PROD_VAL,ORCL-CDBFC1D-2024-04-25T18-04,2024-04-25T18:04:36.554Z,0.43,11328545,2024-04-26T13:45:15.084Z,11320524,ORCL240426C00116000,ORCL,0.39,None,VCSell,0,0.43,0.39,0.03999999999999998,W
60,0.18,2024-04-25T19:04:34.149Z,11.0,0.14,11.0,2024-04-25T19:04:34.200Z,PROD_VAL,DIS-CDBFC1D-2024-04-25T19-04,2024-04-25T19:04:34.149Z,0.18,11328729,2024-04-26T13:45:40.212Z,11322634,DIS240426C00114000,DIS,0.14,None,"Failed momentum gate, sell.",0,0.18,0.14,0.03999999999999998,W
61,0.25,2024-04-25T17:04:27.472Z,8.0,0.2,8.0,2024-04-25T17:04:27.491Z,PROD_VAL,BA-CDBFC1D-2024-04-25T17-04,2024-04-25T17:04:27.472Z,0.25,11320318,2024-04-25T18:00:35.889Z,11318784,BA240426C00167500,BA,0.2,None,VCSell,0,0.25,0.2,0.04999999999999999,W
62,0.03,2024-04-25T17:04:28.976Z,45.0,0.04,45.0,2024-04-25T17:04:28.990Z,PROD_VAL,NKE-CDBFC1D-2024-04-25T17-04,2024-04-25T17:04:28.976Z,0.03,11328606,2024-04-26T13:45:23.189Z,11318794,NKE240426C00096000,NKE,0.04,None,"Hit exit target, sell.",1,0.03,0.04,-0.010000000000000002,L
63,0.03,2024-04-25T16:04:30.046Z,41.0,0.06,41.0,2024-04-25T16:04:30.063Z,PROD_VAL,SBUX-CDBFC1D-2024-04-25T16-04,2024-04-25T16:04:30.046Z,0.03,11322485,2024-04-25T19:00:57.691Z,11317353,SBUX240426C00090000,SBUX,0.06,None,"Breached floor pct, sell. -0.0039718565592375 -0.00346807304713785",0,0.03,0.06,-0.03,L
64,0.01,2024-04-25T18:04:36.117Z,88.0,0.02,88.0,2024-04-25T18:04:36.140Z,PROD_VAL,NKE-CDBFC1D-2024-04-25T18-04,2024-04-25T18:04:36.117Z,0.01,11328555,2024-04-26T13:45:16.442Z,11320523,NKE240426C00097000,NKE,0.02,None,"Hit exit target, sell.",1,0.01,0.02,-0.01,L
65,0.99,2024-04-24T16:06:13.952Z,3.0,0.68,3.0,2024-04-24T16:06:13.979Z,PROD_VAL,UBER-CDBFC1D-2024-04-24T16-06,2024-04-24T16:06:13.952Z,0.99,11317799,2024-04-25T16:15:38.666Z,11300493,UBER240426C00069000,UBER,0.68,None,"Hit exit target, sell.",0,0.99,0.68,0.30999999999999994,W
66,0.06,2024-04-25T18:04:34.902Z,29.0,0.09,29.0,2024-04-25T18:04:34.922Z,PROD_VAL,DIS-CDBFC1D-2024-04-25T18-04,2024-04-25T18:04:34.902Z,0.06,11328635,2024-04-26T13:45:27.206Z,11320516,DIS240426C00115000,DIS,0.09,None,"Failed momentum gate, sell.",1,0.06,0.09,-0.03,L
67,0.01,2024-04-25T16:04:31.578Z,6.0,0.31,6.0,2024-04-25T16:04:31.608Z,PROD_VAL,XOM-CDBFC1D-2024-04-25T16-04,2024-04-25T16:04:31.578Z,0.01,11328738,2024-04-26T13:45:41.669Z,11317362,XOM240426C00123000,XOM,0.31,None,"Hit point of no confidence, sell.",1,0.01,0.31,-0.3,L
68,1.62,2024-04-25T14:04:45.504Z,6.0,0.33,6.0,2024-04-25T14:04:45.548Z,PROD_VAL,AMZN-CDBFC1D-2024-04-25T14-04,2024-04-25T14:04:45.504Z,1.62,11328591,2024-04-26T13:45:21.402Z,11313682,AMZN240426C00177500,AMZN,0.33,None,VCSell,1,1.62,0.33,1.29,W
69,0.2,2024-04-29T14:32:16.700Z,12.0,0.48,12.0,2024-04-29T14:32:16.776Z,PROD_VAL,V-CDBFC1D-2024-04-29T14-31,2024-04-29T14:32:16.700Z,0.2,11354505,2024-04-29T18:30:38.862Z,11348943,V240503C00280000,V,0.48,None,"Breached floor pct, sell. -0.0042316836753356285 -0.0039797999999999995",1,0.2,0.48,-0.27999999999999997,L
70,0.47,2024-04-25T17:04:27.068Z,8.0,0.21,8.0,2024-04-25T17:04:27.174Z,PROD_VAL,AMZN-CDBFC1D-2024-04-25T17-04,2024-04-25T17:04:27.068Z,0.47,11328779,2024-04-26T13:45:47.350Z,11318782,AMZN240426C00180000,AMZN,0.21,None,"Hit exit target, sell.",1,0.47,0.21,0.26,W
71,0.19,2024-04-29T17:02:15.273Z,8.0,0.28,8.0,2024-04-29T17:02:15.286Z,PROD_VAL,V-CDBFC1D-2024-04-29T17-02,2024-04-29T17:02:15.273Z,0.19,11355623,2024-04-29T19:15:54.446Z,11352866,V240503C00280000,V,0.28,None,"Breached floor pct, sell. -0.004015916967707726 -0.0039797999999999995",1,0.19,0.28,-0.09000000000000002,L
72,1.64,2024-04-25T16:04:28.600Z,1.0,1.75,1.0,2024-04-25T16:04:28.616Z,PROD_VAL,GOOG-CDBFC1D-2024-04-25T16-04,2024-04-25T16:04:28.600Z,1.64,11319078,2024-04-25T17:15:49.398Z,11317346,GOOG240426C00165000,GOOG,1.75,None,"Breached floor pct, sell. -0.0062737642585551905 -0.0053146009168224505",0,1.64,1.75,-0.1100000000000001,L
73,0.17,2024-04-25T16:04:29.143Z,20.0,0.1,20.0,2024-04-25T16:04:29.177Z,PROD_VAL,NKE-CDBFC1D-2024-04-25T16-04,2024-04-25T16:04:29.143Z,0.17,11320328,2024-04-25T18:00:38.378Z,11317349,NKE240426C00095000,NKE,0.1,None,VCSell,0,0.17,0.1,0.07,W
74,0.03,2024-04-25T16:04:29.415Z,51.0,0.04,51.0,2024-04-25T16:04:29.486Z,PROD_VAL,NKE-CDBFC1D-2024-04-25T16-04,2024-04-25T16:04:29.415Z,0.03,11328685,2024-04-26T13:45:34.460Z,11317351,NKE240426C00096000,NKE,0.04,None,"Hit exit target, sell.",1,0.03,0.04,-0.010000000000000002,L
75,1.63,2024-04-25T17:04:26.739Z,3.0,0.5,3.0,2024-04-25T17:04:26.818Z,PROD_VAL,AMZN-CDBFC1D-2024-04-25T17-04,2024-04-25T17:04:26.739Z,1.63,11328516,2024-04-26T13:45:11.488Z,11318780,AMZN240426C00177500,AMZN,0.5,None,VCSell,0,1.63,0.5,1.13,W
76,0.03,2024-04-25T18:04:37.162Z,35.0,0.05,35.0,2024-04-25T18:04:37.178Z,PROD_VAL,SBUX-CDBFC1D-2024-04-25T18-04,2024-04-25T18:04:37.162Z,0.03,11322436,2024-04-25T19:00:40.516Z,11320528,SBUX240426C00090000,SBUX,0.05,None,"Breached floor pct, sell. -0.003915337910684887 -0.00345962424686745",0,0.03,0.05,-0.020000000000000004,L
77,0.02,2024-04-25T16:04:30.822Z,12.0,0.14,12.0,2024-04-25T16:04:30.844Z,PROD_VAL,V-CDBFC1D-2024-04-25T16-04,2024-04-25T16:04:30.822Z,0.02,11328771,2024-04-26T13:45:46.255Z,11317358,V240426C00280000,V,0.14,None,"Failed momentum gate, sell.",0,0.02,0.14,-0.12000000000000001,L
78,0.01,2024-04-25T17:04:29.468Z,45.0,0.06,45.0,2024-04-25T17:04:29.498Z,PROD_VAL,SBUX-CDBFC1D-2024-04-25T17-04,2024-04-25T17:04:29.468Z,0.01,11328600,2024-04-26T13:45:22.547Z,11318798,SBUX240426C00090000,SBUX,0.06,None,"Failed momentum gate, sell.",1,0.01,0.06,-0.049999999999999996,L
79,0.02,2024-04-25T18:04:37.491Z,88.0,0.03,88.0,2024-04-25T18:04:37.511Z,PROD_VAL,SBUX-CDBFC1D-2024-04-25T18-04,2024-04-25T18:04:37.491Z,0.02,11322454,2024-04-25T19:00:48.311Z,11320530,SBUX240426C00091000,SBUX,0.03,None,"Breached floor pct, sell. -0.003915337910684887 -0.00345962424686745",1,0.02,0.03,-0.009999999999999998,L
80,0.15,2024-04-29T14:32:17.419Z,20.0,0.22,20.0,2024-04-29T14:32:17.437Z,PROD_VAL,TGT-CDBFC1D-2024-04-29T14-31,2024-04-29T14:32:17.419Z,0.15,11351310,2024-04-29T16:00:39.858Z,11348945,TGT240503C00170000,TGT,0.22,None,"Breached floor pct, sell. -0.007081807081807234 -0.00520992",1,0.15,0.22,-0.07,L
81,0.42,2024-04-25T15:04:42.395Z,9.0,0.24,9.0,2024-04-25T15:04:42.534Z,PROD_VAL,BA-CDBFC1D-2024-04-25T15-04,2024-04-25T15:04:42.395Z,0.42,11318370,2024-04-25T16:45:39.352Z,11315745,BA240426C00165000,BA,0.24,None,VCSell,0,0.42,0.24,0.18,W
82,0.01,2024-04-25T19:04:37.075Z,4.0,0.29,4.0,2024-04-25T19:04:37.099Z,PROD_VAL,XOM-CDBFC1D-2024-04-25T19-04,2024-04-25T19:04:37.075Z,0.01,11328747,2024-04-26T13:45:43.118Z,11322653,XOM240426C00124000,XOM,0.29,None,"Hit point of no confidence, sell.",1,0.01,0.29,-0.27999999999999997,L
83,0.46,2024-04-29T15:02:15.239Z,4.0,0.72,4.0,2024-04-29T15:02:15.252Z,PROD_VAL,DIS-CDBFC1D-2024-04-29T15-02,2024-04-29T15:02:15.239Z,0.46,11355964,2024-04-29T19:30:56.671Z,11349949,DIS240503C00114000,DIS,0.72,None,"Breached floor pct, sell. -0.004976892996800589 -0.0047034",0,0.46,0.72,-0.25999999999999995,L
84,0.3,2024-04-29T16:02:12.979Z,6.0,0.45,6.0,2024-04-29T16:02:12.996Z,PROD_VAL,DIS-CDBFC1D-2024-04-29T16-01,2024-04-29T16:02:12.979Z,0.3,11355535,2024-04-29T19:15:35.895Z,11351501,DIS240503C00115000,DIS,0.45,None,"Breached floor pct, sell. -0.005676274944567633 -0.0047034",1,0.3,0.45,-0.15000000000000002,L
85,0.18,2024-04-25T16:04:28.089Z,14.0,0.11,14.0,2024-04-25T16:04:28.113Z,PROD_VAL,DIS-CDBFC1D-2024-04-25T16-04,2024-04-25T16:04:28.089Z,0.18,11328581,2024-04-26T13:45:20.018Z,11317342,DIS240426C00114000,DIS,0.11,None,"Failed momentum gate, sell.",0,0.18,0.11,0.06999999999999999,W
86,0.02,2024-04-25T16:04:30.567Z,69.0,0.03,69.0,2024-04-25T16:04:30.591Z,PROD_VAL,SBUX-CDBFC1D-2024-04-25T16-04,2024-04-25T16:04:30.567Z,0.02,11322429,2024-04-25T19:00:36.777Z,11317356,SBUX240426C00091000,SBUX,0.03,None,"Breached floor pct, sell. -0.0039718565592375 -0.00346807304713785",1,0.02,0.03,-0.009999999999999998,L
87,0.54,2024-04-29T17:02:13.845Z,3.0,0.71,3.0,2024-04-29T17:02:13.858Z,PROD_VAL,V-CDBFC1D-2024-04-29T17-02,2024-04-29T17:02:13.845Z,0.54,11355633,2024-04-29T19:15:55.654Z,11352860,V240503C00277500,V,0.71,None,"Breached floor pct, sell. -0.004015916967707726 -0.0039797999999999995",0,0.54,0.71,-0.16999999999999993,L
88,0.18,2024-04-25T18:04:34.535Z,10.0,0.2,10.0,2024-04-25T18:04:34.578Z,PROD_VAL,DIS-CDBFC1D-2024-04-25T18-04,2024-04-25T18:04:34.535Z,0.18,11328743,2024-04-26T13:45:42.195Z,11320513,DIS240426C00114000,DIS,0.2,None,"Failed momentum gate, sell.",0,0.18,0.2,-0.020000000000000018,L
89,0.43,2024-04-25T15:04:43.067Z,7.0,0.23,7.0,2024-04-25T15:04:43.090Z,PROD_VAL,DIS-CDBFC1D-2024-04-25T15-04,2024-04-25T15:04:43.067Z,0.43,11320349,2024-04-25T18:00:44.940Z,11315747,DIS240426C00113000,DIS,0.23,None,VCSell,0,0.43,0.23,0.19999999999999998,W
90,0.01,2024-04-25T17:04:29.725Z,2.0,0.68,2.0,2024-04-25T17:04:29.741Z,PROD_VAL,XOM-CDBFC1D-2024-04-25T17-04,2024-04-25T17:04:29.725Z,0.01,11328720,2024-04-26T13:45:38.987Z,11318800,XOM240426C00122000,XOM,0.68,None,"Hit point of no confidence, sell.",0,0.01,0.68,-0.67,L
91,0.49,2024-04-29T14:32:15.421Z,5.0,0.68,5.0,2024-04-29T14:32:15.436Z,PROD_VAL,XOM-CDBFC1D-2024-04-29T14-31,2024-04-29T14:32:15.421Z,0.49,11349752,2024-04-29T15:00:35.942Z,11348940,XOM240503C00121000,XOM,0.68,None,"Breached floor pct, sell. -0.0050175614651279 -0.00492048",0,0.49,0.68,-0.19000000000000006,L
92,0.47,2024-04-29T15:02:16.338Z,4.0,0.67,4.0,2024-04-29T15:02:16.353Z,PROD_VAL,V-CDBFC1D-2024-04-29T15-02,2024-04-29T15:02:16.338Z,0.47,11355542,2024-04-29T19:15:36.831Z,11349957,V240503C00277500,V,0.67,None,"Breached floor pct, sell. -0.004873580065958168 -0.0039797999999999995",0,0.47,0.67,-0.20000000000000007,L
93,0.06,2024-04-25T16:04:28.345Z,51.0,0.05,51.0,2024-04-25T16:04:28.370Z,PROD_VAL,DIS-CDBFC1D-2024-04-25T16-04,2024-04-25T16:04:28.345Z,0.06,11328575,2024-04-26T13:45:18.867Z,11317344,DIS240426C00115000,DIS,0.05,None,"Failed momentum gate, sell.",1,0.06,0.05,0.009999999999999995,W
94,0.5,2024-04-24T16:06:14.219Z,6.0,0.28,6.0,2024-04-24T16:06:14.245Z,PROD_VAL,UBER-CDBFC1D-2024-04-24T16-06,2024-04-24T16:06:14.219Z,0.5,11317814,2024-04-25T16:15:44.503Z,11300494,UBER240426C00070000,UBER,0.28,None,"Hit exit target, sell.",1,0.5,0.28,0.21999999999999997,W
95,0.92,2024-04-25T15:04:44.851Z,4.0,0.34,4.0,2024-04-25T15:04:44.870Z,PROD_VAL,V-CDBFC1D-2024-04-25T15-04,2024-04-25T15:04:44.851Z,0.92,11316739,2024-04-25T15:45:42.269Z,11315760,V240426C00275000,V,0.34,None,VCSell,0,0.92,0.34,0.5800000000000001,W
96,3.74,2024-04-25T14:04:46.546Z,1.0,1.74,1.0,2024-04-25T14:04:46.571Z,PROD_VAL,IWM-CDBFC1D-2024-04-25T14-04,2024-04-25T14:04:46.546Z,3.74,11330263,2024-04-26T14:30:37.720Z,11313690,IWM240501C00196000,IWM,1.74,None,"Hit exit target, sell.",1,3.74,1.74,2.0,W
97,0.24,2024-04-29T14:32:15.153Z,10.0,0.49,10.0,2024-04-29T14:32:15.177Z,PROD_VAL,DIS-CDBFC1D-2024-04-29T14-31,2024-04-29T14:32:15.153Z,0.24,11355931,2024-04-29T19:30:44.531Z,11348939,DIS240503C00115000,DIS,0.49,None,"Breached floor pct, sell. -0.005507194883638342 -0.0047034",1,0.24,0.49,-0.25,L
0,0.25,2024-04-29T15:02:17.203Z,16.0,0.23,16.0,2024-04-29T15:02:17.226Z,PROD_VAL,JNJ-CDBFC1D-2024-04-29T15-02,2024-04-29T15:02:17.203Z,0.25,11363067,2024-04-30T13:45:10.695Z,11349961,JNJ240503C00149000,JNJ,0.23,None,"Failed momentum gate, sell.",1,0.25,0.23,0.01999999999999999,W
1,0.14,2024-04-30T18:02:09.400Z,8.0,0.2,8.0,2024-04-30T18:02:09.421Z,PROD_VAL,JNJ-CDBFC1D-2024-04-30T18-01,2024-04-30T18:02:09.400Z,0.14,11371858,2024-04-30T19:30:38.112Z,11370043,JNJ240503C00148000,JNJ,0.2,None,"Breached floor pct, sell. -0.003985298158834953 -0.0029820000000000003",1,0.14,0.2,-0.06,L
2,0.6,2024-04-29T16:02:13.710Z,1.0,1.39,1.0,2024-04-29T16:02:13.836Z,PROD_VAL,V-CDBFC1D-2024-04-29T16-01,2024-04-29T16:02:13.710Z,0.6,11363151,2024-04-30T13:45:21.618Z,11351505,V240503C00275000,V,1.39,None,"Hit point of no confidence, sell.",0,0.6,1.39,-0.7899999999999999,L
3,0.13,2024-04-29T17:02:12.037Z,4.0,0.43,4.0,2024-04-29T17:02:12.051Z,PROD_VAL,BA-CDBFC1D-2024-04-29T17-02,2024-04-29T17:02:12.037Z,0.13,11363119,2024-04-30T13:45:16.635Z,11352849,BA240503C00180000,BA,0.43,None,"Failed momentum gate, sell.",1,0.13,0.43,-0.3,L
4,1.33,2024-04-30T19:02:08.760Z,1.0,1.7,1.0,2024-04-30T19:02:08.782Z,PROD_VAL,IWM-CDBFC1D-2024-04-30T19-02,2024-04-30T19:02:08.760Z,1.33,11379334,2024-05-01T13:45:24.523Z,11371380,IWM240503C00198000,IWM,1.7,None,"Failed momentum gate, sell.",0,1.33,1.7,-0.3699999999999999,L
5,0.23,2024-04-29T15:02:16.837Z,7.0,0.43,7.0,2024-04-29T15:02:16.852Z,PROD_VAL,JNJ-CDBFC1D-2024-04-29T15-02,2024-04-29T15:02:16.837Z,0.23,11363135,2024-04-30T13:45:19.970Z,11349959,JNJ240503C00148000,JNJ,0.43,None,"Failed momentum gate, sell.",0,0.23,0.43,-0.19999999999999998,L
6,1.0,2024-04-29T15:02:14.680Z,2.0,1.27,2.0,2024-04-29T15:02:14.698Z,PROD_VAL,BA-CDBFC1D-2024-04-29T15-02,2024-04-29T15:02:14.680Z,1.0,11363253,2024-04-30T13:45:36.647Z,11349945,BA240503C00175000,BA,1.27,None,"Failed momentum gate, sell.",0,1.0,1.27,-0.27,L
7,0.26,2024-04-30T19:02:14.146Z,5.0,0.35,5.0,2024-04-30T19:02:14.160Z,PROD_VAL,JNJ-CDBFC1D-2024-04-30T19-02,2024-04-30T19:02:14.146Z,0.26,11372231,2024-04-30T19:45:36.465Z,11371413,JNJ240503C00147000,JNJ,0.35,None,"Breached floor pct, sell. -0.0030985333608757742 -0.0028980000000000004",0,0.26,0.35,-0.08999999999999997,L
8,0.33,2024-04-29T17:02:13.207Z,6.0,0.35,6.0,2024-04-29T17:02:13.220Z,PROD_VAL,XOM-CDBFC1D-2024-04-29T17-02,2024-04-29T17:02:13.207Z,0.33,11363248,2024-04-30T13:45:35.970Z,11352856,XOM240503C00122000,XOM,0.35,None,"Failed momentum gate, sell.",1,0.33,0.35,-0.019999999999999962,L
9,0.42,2024-04-29T19:02:22.166Z,5.0,0.27,5.0,2024-04-29T19:02:22.184Z,PROD_VAL,XOM-CDBFC1D-2024-04-29T19-02,2024-04-29T19:02:22.166Z,0.42,11363830,2024-04-30T14:00:38.409Z,11355260,XOM240503C00122000,XOM,0.27,None,"Failed momentum gate, sell.",1,0.42,0.27,0.14999999999999997,W
10,0.75,2024-04-30T17:02:09.817Z,1.0,1.25,1.0,2024-04-30T17:02:09.838Z,PROD_VAL,V-CDBFC1D-2024-04-30T17-01,2024-04-30T17:02:09.817Z,0.75,11379250,2024-05-01T13:45:11.379Z,11368832,V240503C00272500,V,1.25,None,"Hit point of no confidence, sell.",0,0.75,1.25,-0.5,L
11,0.26,2024-04-30T17:02:09.196Z,5.0,0.34,5.0,2024-04-30T17:02:09.214Z,PROD_VAL,BA-CDBFC1D-2024-04-30T17-01,2024-04-30T17:02:09.196Z,0.26,11369514,2024-04-30T17:45:40.167Z,11368827,BA240503C00177500,BA,0.34,None,"Breached floor pct, sell. -0.005610158917437083 -0.004956",1,0.26,0.34,-0.08000000000000002,L
12,0.31,2024-04-29T16:02:14.066Z,4.0,0.66,4.0,2024-04-29T16:02:14.085Z,PROD_VAL,V-CDBFC1D-2024-04-29T16-01,2024-04-29T16:02:14.066Z,0.31,11363123,2024-04-30T13:45:17.229Z,11351507,V240503C00277500,V,0.66,None,"Hit point of no confidence, sell.",1,0.31,0.66,-0.35000000000000003,L
13,0.31,2024-04-30T18:02:09.173Z,4.0,0.42,4.0,2024-04-30T18:02:09.197Z,PROD_VAL,JNJ-CDBFC1D-2024-04-30T18-01,2024-04-30T18:02:09.173Z,0.31,11371880,2024-04-30T19:30:48.322Z,11370041,JNJ240503C00147000,JNJ,0.42,None,"Breached floor pct, sell. -0.003985298158834953 -0.0029820000000000003",0,0.31,0.42,-0.10999999999999999,L
14,0.17,2024-04-30T18:02:08.817Z,4.0,0.37,4.0,2024-04-30T18:02:08.870Z,PROD_VAL,AXP-CDBFC1D-2024-04-30T18-01,2024-04-30T18:02:08.817Z,0.17,11371622,2024-04-30T19:15:47.909Z,11370039,AXP240503C00242500,AXP,0.37,None,"Breached floor pct, sell. -0.007788689468337298 -0.005712",1,0.17,0.37,-0.19999999999999998,L
